Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99
1991-12,11.58,12.17,13.47,16.55,13.55,15.77,16.51,17,16.5,16.46,72.08,77.96,59.26,63.2,68.15,62.75,69.77,72.76,69.02,69.47,127.8,142.76,118.34,131.57,125.21,125.91,141.65,142.94,143.22,137.82,213.88,254.82,217.48,221.18,224.76,240.52,216.64,233.98,243.57,253.91,416.52,406.45,389.57,376.9,399.34,392.13,412.79,402.38,416.74,390.12,608.34,562.58,610.82,664.87,658.89,612.88,665.5,689.41,662.97,690.12,953.58,983.46,1033.43,1033.95,933.94,1057.62,1037.59,940.62,1080.69,1124.51,1572.37,1664.8,1778.36,2070.54,1736.9,1609.18,1747.34,1710.99,1771.56,1897.96,2749.87,2913.39,3539.42,3365.47,2973.16,3135.88,3118.98,3042.5,3625.27,3429.03,6122.81,10913.86,9517.94,13636.12,11650.39,11263.44,15416.56,18329.68,15666.47
1992-01,11.79,12.09,13.86,17.49,13.95,16.32,16.95,18.22,17.35,17.26,78.68,85.17,60.36,66.55,75.89,65.12,73.45,77.04,71.69,72.55,133.53,145.85,125.59,137.18,133.28,135.93,150.06,153.1,149.18,152.73,242.42,278.37,236.33,240.09,243.66,249.31,240.67,243.37,263.46,285,430.32,454.87,420.66,423.56,432.09,423.39,449.15,437.76,464.06,453.95,669.2,618.86,671.71,706.59,712.96,681.99,729.47,767.16,748.46,799.09,1009.39,1157.61,1095.69,1107.49,1006.44,1129.65,1139.23,1003.07,1198.67,1280.82,1840.87,1822.48,1936.51,2240.64,1913.12,1721.28,1980.39,1904.58,2015.23,2167.31,2732.94,3176.42,4059.61,3707.56,3285.08,3488.3,3402.1,3395.81,4031.71,3811.95,6513.16,11758.6,10313.02,14393.42,12763.89,12477.75,17187.59,21364.82,18470.07
1992-02,15.24,14.83,16.16,19.77,15.7,18.05,19.89,21.07,20.33,19.76,91.44,96,69.59,74.09,83.11,71.01,81.74,84.57,80.66,81.26,160.62,159.51,132.76,146,142.62,144.4,160.38,160.44,155.38,164.95,252.17,300.46,255.05,277.28,258.82,272.1,254.48,260.57,271.05,300.84,450.83,488.46,434.03,441.26,454.78,448.73,475.9,468.23,465.15,484.22,756.48,750.9,699.46,759.74,715.1,691.81,741.22,788.44,778.5,810.83,1148.71,1262.43,1117.73,1088.29,1001.17,1165.63,1173.14,1021.72,1187.31,1288.89,1868.6,1941.7,1952.98,2248.87,1925.06,1890.11,1956.08,1871.31,2043.46,2120.22,3130.62,3450.49,3915.67,3739.92,3296.95,3409.46,3386.78,3401.5,3948.61,3911.22,6692.21,11115.39,10026.98,13744.61,12219.66,12027.62,17051.08,20603.5,18256.2
1992-03,16.27,15.94,17.34,20.15,16.64,18.44,21.22,22.63,21.18,20.55,93.34,98.36,77.57,77.07,86.99,73.86,85.58,89.14,84.58,83.74,160.87,162.96,136.93,151.18,146.29,149.01,165.35,164.45,160.27,165.5,255.8,305.31,268.5,283.27,272.09,286.7,258.06,260.7,274.38,304.93,484.34,521.8,451.22,439.67,482.66,452.64,482.47,471.86,465.14,497.04,877.33,816.16,727.03,795.23,733.09,721.09,733.67,808.02,802.31,778.48,1197.06,1363.01,1125.96,1113.45,1042.15,1170.72,1161.17,1025.46,1219.91,1277.44,1910.93,2027.05,1962.2,2334.49,1957.75,1930.02,1955.03,1891.64,2133.02,2129.95,3020.62,3706.47,3990.88,3837.86,3344.21,3468.14,3442.05,3434.73,4009.97,3990.64,7002.72,10870.38,9786.76,13935.24,12194.81,12119.9,17017.6,20678.63,18347.99
1992-04,16.24,16.29,18.08,20.48,17.29,18.38,21.27,22.06,20.77,19.93,86.92,92.76,77.8,76.03,80.22,73.36,83.45,82.7,82.29,78.04,151.17,161.5,138.97,151.23,143.25,147.97,162.5,163.8,150.34,151.35,251.4,301.91,260.08,273.66,272.54,286.25,246.76,263.29,262.75,277.45,494.12,520.44,452.95,429.94,486.75,451.98,471.56,472.85,447.63,457.8,812.39,849.54,714.27,782.26,706.28,714.78,720.88,810.45,783.88,724.11,1264.26,1284.53,1117.57,1088.98,1026.15,1096.29,1121.3,1021.41,1181.78,1171.23,1919.37,1996.23,1950.41,2269.79,1901.94,1862.37,1897.82,1823.54,2037.26,1953.33,2572.18,3643.91,3896.62,3777.35,3301.15,3372.08,3398.17,3332.31,3877.95,3790.08,6826.21,10557.83,9410.38,13661.68,12124.29,11738.09,17020.7,20089.75,17455.92
1992-05,15.19,16.01,17.65,19.49,16.61,17.44,20.47,20.86,19.58,18.7,79.38,87.3,76,73.33,75.96,76.62,78.75,80.51,79.32,71.55,143.13,158.26,139.01,146.29,146.41,147.97,154.54,154.35,141.83,137.64,240.54,288.33,263.6,268.07,271.43,282.26,243.37,257.55,245.95,263.51,504.11,518.78,465.17,428.28,472.46,457.24,464.74,462.01,437.76,437.14,731.55,869.34,707.89,816.56,707.79,696,699.54,796.75,748.32,672.99,1162.47,1297.62,1140.44,1128.89,1037.56,1118.01,1132.65,1022.25,1162.9,1098.97,2067.03,2011.6,1963.27,2329.39,1951.86,1889.2,1893.58,1849.91,2078.49,1949.21,2563.72,3779.03,4012.11,3940.2,3403.76,3420.29,3357.19,3410.2,3854.44,3956.06,6941.92,11039.05,9926.73,14683.94,12829.84,12048.57,17479.05,19961.68,17078.96
1992-06,15.19,16.15,17.62,19.4,16.46,17.57,20.71,20.64,20.4,18.72,76.05,88.33,77.45,72.87,76.75,77.22,78.42,80.51,80.09,70.85,138.61,161.75,140.85,149.6,147.09,151.12,155.42,155.57,140.17,138.2,250.25,294.17,280.88,275.15,274.33,278.5,252.76,261.36,243.48,262.4,527.28,527.99,469.59,431.48,475.45,472.18,466.44,463.08,433.43,441.74,757.23,862.14,696,801.34,720.87,705.44,712.69,796.35,746.15,672.5,1192.31,1252.58,1109.61,1149.51,1037.34,1149.27,1134.36,1021.65,1152.46,1138.85,1990.6,2083.36,1959.85,2374.81,1958.14,1836.96,1886.29,1861.03,2068.99,1974.47,2893.71,3778.22,4007.11,3945.07,3415.39,3484.89,3347.77,3396.24,3779.23,3963.37,7052.77,10949.26,9976.97,14765.1,12803.35,11919.65,17584.25,20102.44,17328.52
1992-07,13.05,14.61,18.71,17.85,18.22,15.98,19.84,20.24,19.74,19.47,74.38,78.87,72.71,77.62,78.64,79.37,74.59,78.2,75.86,76.3,137.97,138.95,144.85,148.69,143.37,147.92,150.9,146.43,145.45,144.08,243.44,256.43,258.53,256.45,250.26,266.15,241.9,255.7,268.85,257.33,407.54,449.69,408.19,415.18,407.71,413.53,420.02,406.17,413.79,428.85,651.84,672.07,673.08,660.29,633.02,664.79,686.49,669.89,683.53,700.5,1095.77,1067.12,1063.86,1035.67,1098.84,1086.08,1070.17,1045.1,1042.78,1048.05,1428.81,1785.6,1772.46,1952.47,1767.49,1884.98,1847.84,1896.4,1884.68,1843.47,3149.76,3247.39,3644.27,3379.22,3557.73,3452.69,3336.51,3416.06,3348.47,3456.13,5984.21,11960.62,12570.56,16077.5,13823.99,10557.58,17537.54,17264.79,14110.3
1992-08,13.66,15.5,19.02,18.43,18.21,16.37,20.44,20.92,20.57,19.21,75.03,80.2,69.88,79.87,83.22,81.09,74.56,79.75,77.32,77.37,145.02,138.99,146.06,158.64,146.7,154.3,155.88,153.25,151.56,150.49,260.33,265.1,269.43,266.19,259.24,269.73,251.5,262.24,274.29,261.46,406.63,471.27,423.52,435.15,428.83,424.95,429.31,426.23,432.24,444.46,674.78,662.06,700.44,681.29,662.66,706.77,719.18,704.04,703.1,761.25,1148.62,1077.49,1084.02,1056.13,1146.66,1106.32,1103.06,1081.51,1089.52,1111.37,1499.39,1842.52,1807.92,1980.69,1892.01,1958.01,1952.59,1979.48,1961.23,1960.48,3368.7,3441.59,3760.06,3546.89,3717.89,3545.74,3440.74,3626.96,3457.34,3554,6204.64,12418.97,12997.85,16928.72,14176.21,10910.54,18315.59,18109.91,14576.02
1992-09,13.01,14.9,18.57,18.08,18.24,15.88,20.3,20.27,20.31,18.37,71.75,76.91,65.52,76.89,81.31,77.92,71.28,77.93,77.75,74.42,138.63,133.13,137.62,159.99,140.73,151.91,150.94,153.74,150.91,142.14,244.17,255.86,265.43,259.05,257.18,262.82,249.67,255.69,267.46,253.64,376.41,439.51,409.21,417.5,423.82,411.31,414.43,420.03,420.53,424.76,596.72,629.34,656.35,687.15,645.77,696.57,703.16,678.46,702.6,741.78,1118.25,1062.03,1043.12,1031.05,1120.5,1061.73,1090.16,1069.8,1047.57,1051.14,1463.57,1729.45,1745.02,1913.31,1878.16,1921.12,1921.51,1935.54,1926.96,1934.25,3254.85,3341.01,3650.23,3446.36,3615.68,3461.34,3357.7,3614.02,3334.36,3334.03,5947.1,11927.04,12808.44,16635.38,13601.99,10794.25,18110.51,17425.9,14471.12
1992-10,13.03,15.41,19.04,18.29,18.32,15.95,20.67,20.61,20.57,18.51,72.52,77.93,65.03,77.3,82.58,79.29,74.57,78.73,80.81,73.42,144.01,137.76,138.08,169.32,144.2,154.74,156.64,156.52,154.31,145.54,256.69,257.77,272.53,260.53,259.52,279.34,249.46,256.11,272.11,250.77,367.84,443.54,414.02,410.76,428.2,409.48,424.12,425.16,438.65,438.28,589.97,743.44,656.19,702.63,665.89,689.21,709.53,683.37,724.59,775.35,1209.19,1072.35,1070.38,1085.74,1146.94,1068.68,1096.27,1087.24,1061.58,1006.58,1486.37,1737.5,1797.39,1895.07,1894.61,1939.95,1939.19,1994.44,2012.64,1955.66,3305.14,3551.49,3622.17,3475.31,3688.68,3565.65,3387.09,3709.94,3441.2,3472.46,6181.25,11886.43,12830.4,16730.85,13461.59,10974.35,18216.21,17561.97,14915.93
1992-11,13.23,15.97,19.44,18.83,18.61,16.51,21.09,20.22,20.98,18.48,73.06,81.21,67.7,78.47,84.01,80.29,77.01,80.97,84.14,75.57,148.2,142.93,145.56,173.47,146.92,160.92,159.55,163.38,156.02,151.34,281.92,266.33,271.73,257.07,267.24,286.6,258.7,259.72,288.58,260.73,388.2,430.7,429.21,428.27,440.89,423.57,425.96,435.71,458.61,464.25,604.79,778.93,667.06,714.86,677.49,685.85,725.12,710.39,758.34,814.22,1195.83,1076.77,1082.87,1066.54,1145.63,1082.07,1119.51,1142.42,1083.99,1078.14,1421.71,1803.89,1846.52,1981.02,1913.54,1977.87,1979.95,2059.02,2055.31,2055.83,3435.36,3704.5,3689.99,3520.69,3603.96,3611.9,3428.94,3757.73,3549.91,3637.07,6155.87,12259.36,12540.61,16131.61,13103.97,11332.56,18445.67,17841.82,15491.54
1992-12,14.43,17.41,20.9,19.51,20.55,17.87,22.31,21.85,23.09,19.87,80.38,89.07,73.25,84.79,94.79,88.85,83.36,90.39,90.18,84.38,159.47,151.93,155.01,185.61,157.25,175.5,170.88,172.92,168.35,168.99,294.69,282.77,289.4,274.14,277.91,302.3,277.68,269.73,312.17,285.41,410.49,449.84,465.79,458.78,459.61,457.94,448.54,463.15,495.75,505.17,605.46,827.46,700.74,736.82,715.51,730.46,758.41,750.09,815.63,892.16,1208.72,1127.74,1140.13,1118.39,1175.14,1096.39,1180.07,1209.13,1158.77,1117.02,1473.9,1902.89,1932.06,2026.96,1947.79,2056.46,2034.98,2161.51,2212.87,2221.66,3399.71,3830.98,3823.9,3652.72,3722.01,3850.66,3543.93,3886.57,3735.12,3884.7,6337.3,12297.48,12691.96,16277.01,13451.09,11610.65,19040.28,18835.11,16269.02
1993-01,15.6,18.24,21.87,20.85,21.2,18.76,23.25,22.64,24.2,20.48,81.76,91.95,73.79,89.13,94.94,93.1,85.85,92.55,95.39,85.54,164.95,157.45,167.16,194.01,164.02,180.68,174.2,178.18,172.43,169,315.55,301.45,302.73,282.67,290.51,309.2,290.61,271.34,315.54,289.6,405.55,473.73,477.36,463.91,486.18,470.59,459.3,499.46,511.67,521.15,624.34,869.09,748.65,749.17,743.11,739.64,773.31,776.78,813.39,941.36,1197.45,1171.52,1194.11,1162.32,1203.82,1137.61,1233.48,1234.21,1177.61,1131.69,1535.8,1974.1,1960.04,2096.74,2037.2,2117.69,2057.73,2210,2257.92,2278.99,3448.13,3861.03,3891.81,3641.93,3786,3942.69,3551.51,3899.11,3772.66,3889.01,6607.57,12109.22,13090.86,16378.84,13117.8,11655.71,19429.14,19291.44,16302.53
1993-02,16.86,19.82,23.62,22.67,22.66,19.88,25.03,24.89,25.7,22.02,84.43,99.02,74.95,94.22,99.38,95.84,88.66,93.33,98.94,87.7,173.11,174.2,178.07,201.94,167.16,181.46,184.17,183.19,179.03,169.63,334.05,309.67,310.85,298.25,300.43,319.41,303.62,283.91,315.65,291.87,425.14,498.36,473.38,479.01,505.03,477.71,467.43,520.37,525.27,524.07,675.15,891.52,777.85,772.75,759.14,748.25,765.85,775.15,836.83,943.65,1234.61,1251.09,1197.53,1206.78,1194.19,1166.55,1239.06,1245.1,1199.81,1163.75,1652.57,2024.24,2011.76,2213.71,2071,2171.99,2083.15,2246.99,2320,2278.39,3478.39,3959.58,4085.35,3759.38,3871.92,4029.55,3538.04,3893.13,3811.18,4012.62,7035.57,12169.58,13396.46,16320.52,13092.84,11160.97,18985.59,19419.18,16350.1
1993-03,17.09,19.81,23,22.45,22.53,19.39,25.19,23.92,25.3,20.74,82.78,99.78,74.09,93.43,95.54,95.76,84.63,92.83,94.45,79.87,174.9,174.01,177.82,196.15,169.68,181.63,182.22,181.01,168.99,156.03,303.98,315.02,310,298.11,305.01,318.83,296.07,282.04,305.51,274.48,405.06,508.28,463.93,489.65,507.57,472.16,477.06,526.06,521.32,486.58,660.14,857.35,803.44,785.27,749.42,743.07,782.57,751.74,836.08,873.96,1311.08,1265.53,1201.59,1242.04,1218.36,1196.5,1235,1192.32,1244.59,1079.33,1661.57,2019.3,2026.28,2151.98,2181.15,2140.34,2067.25,2240.42,2300.36,2168.96,3504.17,4085.05,4249.8,3891.93,3992.93,4024.52,3628.09,3943.35,3715.35,3734.97,7244.28,12440.97,13903.47,16337.52,13553.63,11407.3,18696.53,19357.12,16082.13
1993-04,18.15,20.47,24.27,23.18,23.49,19.54,26.9,24.82,25.86,21.04,84.4,104.12,74.29,98.82,97.43,98.29,86.25,98.22,96.3,79.51,181.93,171.9,186.39,204.76,174.87,188.19,187.09,188.14,174.23,155.42,309.34,323.82,326.73,318.62,312.83,312.11,299.69,289.13,309.27,276.51,411.32,523.16,459.76,514.28,518.98,488.17,486.29,523.14,539.88,507.72,640.79,869.7,878.55,824.9,764.25,790.74,807.79,776.37,876.9,909.2,1414.66,1281.28,1242.09,1266.62,1237.68,1240.71,1303.22,1265.07,1301.95,1072.12,1755.23,2112.88,2103.32,2196.52,2230.67,2230.5,2087.44,2300.65,2434.22,2263.86,3714.25,3934.85,4387.27,4072.09,3963.35,4116.36,3722.42,4135.89,3918.28,3723.43,7162.49,12733.25,14449.53,16461.05,13495.84,11985.94,19018.27,19228.7,16324.47
1993-05,17.9,19.91,24.07,23.19,22.77,19.51,26.67,24.38,25.32,20.74,83.04,99.39,73.28,94.14,93.11,99.88,81.74,93.36,93.8,76.03,176.79,165.07,181.06,198.55,167.89,185.03,178.49,191.51,168.38,148.31,327.18,307.27,312.42,302.67,302.29,324.11,290.53,284.94,298.02,266.81,399.95,486.31,463.32,505.7,486.62,472.52,467.62,494.68,543.61,485.73,628.69,892.73,877.24,799.22,754.06,776.58,773.34,740.81,877.1,884.88,1489.04,1255.9,1207.86,1235.21,1230.54,1219.5,1243.38,1209.89,1239.84,1043.73,1616.77,2089.38,2008.08,2153.82,2214.99,2212.73,2024.01,2179.99,2289.79,2212.34,3785.12,3733.25,4258.91,4033.26,3885.17,4056.69,3640.97,4007.13,3821.11,3296.25,7337.18,12707.71,14330.66,15842.34,13063.68,11856.72,18584.54,18609.54,14888.54
1993-06,19.08,21.08,26,24.43,23.68,20.89,27.83,24.91,26.27,21.35,87.44,105.1,76.56,95.97,97.24,102.41,84.68,98.38,95.9,81.72,178.78,174.39,192.53,214.14,168.1,188.29,180.62,205.51,174.59,160.12,363.44,306.13,335.49,307.35,306.95,324.75,292.33,291.13,311.41,284.25,423.23,496.65,472.85,514.52,504.32,484.59,475.22,491.72,572.46,541.15,647.6,911.4,925.12,826.91,804.35,804.83,780.78,781.53,917.55,932.6,1599.08,1238.8,1239.79,1267.11,1256.95,1209.78,1271.28,1225.17,1311.99,1133.97,1594.38,2137.54,2074.16,2177.27,2226.42,2319.8,2042.96,2302.91,2458.35,2380.38,3831.12,3861.55,4290.43,4118.72,3960.07,4139.52,3694.66,4112.47,3872.63,3485.59,7536.3,12900.6,14491.25,15929.15,13359.66,12311.23,18790.8,19743.88,15360.2
1993-07,17.27,18.21,22.75,24.51,23.24,23.06,24.24,24.42,24.32,26.69,94.47,98.57,96.99,97.15,97.63,95.73,99.73,97.45,96.95,94.02,193.98,196.65,198.25,188.3,191.82,195.02,190.45,197.88,197.22,196.29,312.28,320.69,344.55,328.52,324.59,321.33,328.71,322.76,340.07,323.22,521.22,517.36,505.2,536.95,536.8,545.1,506.24,499.83,506.32,505.29,729.67,875.61,804,841.14,813.89,796.26,790.39,814.64,786.98,781.86,1279.58,1219.13,1312.59,1332.65,1289.35,1256.09,1258.36,1193.66,1300.11,1320.78,2117.04,2161.13,2110.5,2059.64,2046.54,2273.03,2179.33,2023.33,2145.33,1989.32,3580.22,3817.38,3817.66,4363.19,3967.39,3799.57,3804.66,3753.9,3580.25,4064.16,16019.5,14488.01,12179.3,11471.09,18521.77,14581.08,19902.49,13921.72,18674.18
1993-08,17.48,18.83,23.54,24.55,23.24,23.94,24.56,24.42,24.57,26.4,94.36,101.05,99.64,97.64,99.35,96.47,100.59,98.31,95.83,93.62,198.87,200.4,207.23,190.74,190.19,199.29,191.35,200.75,200.54,194.76,317.65,326.14,356.46,337.14,330.83,329.92,333.78,323.52,344.2,318.57,517.64,530.95,505.18,558.61,534.57,557.58,508.45,500.22,515.18,505.84,741.76,864.17,788.09,840.54,836.53,787.89,796.04,828,789.09,766.54,1336.02,1187.8,1341.34,1356.45,1309,1268.48,1253.92,1217.91,1280.47,1276.05,2159.37,2233.83,2139.03,2055.37,2070.59,2223.94,2085.04,2037.26,2099.94,2025.9,3591.03,3985.39,3816.53,4385.89,4014.58,3884.14,3754.38,3742.34,3523.67,4124.06,15691.83,14400.07,12349.05,11695.19,18499.73,14385.27,19404.92,13612.23,17724.4
1993-09,18.07,19.57,24.42,25.42,24.11,24.24,25.71,25.74,25.56,27.34,98.56,104.82,101.29,102.49,100.78,100.61,105.67,103.29,99.08,97.6,207.33,206.12,213.26,194.03,195.11,210.15,197.65,219.31,202.62,204.38,325.39,353.6,381.84,345.27,346.47,338.12,348.27,343.64,353.72,337.28,542.41,564.03,516.25,585.85,541.73,568.86,526.24,533,526.62,518.7,809.75,888.7,859.13,862.93,863.9,815.28,824.29,852.76,822.61,802.23,1335.08,1246.22,1415.63,1427.15,1392.55,1325.08,1283.91,1234.54,1339.62,1315.65,2309.19,2340.12,2214.64,2115.83,2100.59,2323.13,2137.67,2160.18,2187.68,2283.88,3709.07,4174.42,3974.94,4564.47,4076.01,4139.44,3837.84,3894.6,3612.1,4249.77,16191.97,14753.23,12810.6,12076.92,18917.34,14797.79,20152.48,13983.45,18229.14
1993-10,18.89,21.16,25.05,26.32,23.71,25.84,26.41,26.33,26.67,28.43,100.91,108.75,102.14,102.68,105.62,100.63,108.61,106.74,99.62,100.16,208.88,207.76,211.34,199.14,196.96,211.91,199.35,222.88,211.32,212.5,345.26,364.85,387.88,358.32,351.85,344.75,356.26,349.74,366.01,353.57,546.27,594.84,512.85,595.8,564.88,560.56,531.37,543.28,538.37,540.19,837.52,906.09,845.27,861.08,848.26,818.41,837.33,869.85,836.19,840.46,1304.55,1202.2,1447.09,1450,1384.14,1345.92,1273.29,1253.44,1361.67,1321.98,2358.04,2323.01,2213.74,2100.07,2116.97,2317.51,2096.46,2147.95,2227.44,2264.31,3896.19,4067.56,3941.41,4493.15,4032.32,4128.69,3760.92,3880.29,3578.63,4393.09,16272.32,14929.09,12906.89,11860.02,18294.75,14574.82,19925.3,13741.4,18159.05
1993-11,20.17,22.28,26.22,27.4,24.77,26.77,27.46,28.86,27.98,29.82,108.21,116.68,103.1,106.72,111.03,103.45,111.56,108.15,99.53,106.75,226.95,214.59,225.44,205.48,206.13,208.5,208.07,234.31,214.24,222.34,370.14,357.12,384.79,346.6,349.99,358.42,365.79,352.55,365.97,365.24,547.47,615.18,520.27,611.88,586.72,577.17,536.38,544.74,561.52,539.89,875.7,942.26,858.96,876.55,835.1,802.23,828.17,872.32,820.88,843.72,1277.56,1249.07,1456.35,1441.26,1386.35,1337.7,1282.92,1247.98,1353.72,1367.75,2400.92,2429.28,2262.35,2087.69,2172.82,2328.19,2098.36,2098.89,2249.03,2321.79,4160.51,4070.21,3932.85,4428.49,3937.79,4218.43,3771.05,3945.09,3617.65,4373.4,16892.57,15018.26,13023.64,12312.71,18666.72,14771.19,20207.89,14230.31,18139.66
1993-12,19.76,22.14,25.75,26.73,24.62,26.19,26.46,28.58,27.08,28.42,101.24,109.74,102.48,104.46,108.47,100.46,108.2,106.46,99.63,102.55,221.74,200.37,221.39,196.71,198.91,208.39,199.95,221.28,207.92,214.71,354.31,333.88,373,336.29,343.22,348.49,345.48,343.36,353.67,350.07,546.08,595.26,516.36,586.73,552.74,555.63,511.75,540.67,545.48,530.11,834.39,947.18,844.83,855.25,811.87,768.09,797.76,861.17,789.45,814.52,1244.97,1216.05,1391.76,1360.8,1353.33,1270.12,1232.19,1179.36,1297.71,1339.07,2354.93,2367.37,2188.88,2034.26,2098.42,2271.41,2071.24,2060.09,2218.05,2221.84,4145.36,4035.28,3787.35,4385.44,3868.4,4078.92,3715.39,3841.45,3596.43,4432.86,16702.58,14570.71,12536.71,12212.27,18425.34,14533.2,20179.4,14147.12,18869.1
1994-01,19.69,22.95,26.52,26.46,25.23,27.1,26.73,28.76,27.04,28.17,103.45,110.55,104.23,107.59,109.89,103.15,110.67,107.02,100.52,102.85,214.33,209.68,233.05,203.88,204.38,212.22,209.85,225.22,217.38,218.15,352.67,346.35,394.99,332.8,354.16,353.39,369.05,356.38,375.25,364.38,562.66,630.06,550.4,613.03,586.45,571,524.15,580.96,578.78,557.62,869.36,969.64,857.07,884.67,848.81,801.53,843.24,889.95,831.36,859.15,1298.76,1242.76,1446.83,1403.41,1401.06,1356,1280.37,1233.38,1364.48,1365.24,2362.07,2402.03,2281.08,2073.25,2218.07,2345.57,2144.8,2133.32,2332.49,2365.54,4404.46,4197.65,3833.07,4422.22,3966.98,4214.4,3769.64,3864.95,3704.74,4537.66,16822.77,14685.61,12482.1,12431.08,18096.38,14941.29,20676.28,14014.85,18140.09
1994-02,21.35,24.35,27.93,28.32,26.63,29.66,28.5,30.82,28.63,29.5,110.24,117.85,108.91,112.51,111.55,109.54,113.19,113.21,102.39,105.78,221.95,222.86,247.03,207.01,209.97,209.56,209.95,228.34,229.38,224.26,375.34,363.17,393.55,338.69,358.23,363.15,375.05,355.52,386.88,367.24,592.16,632.49,542.65,627.3,591.28,574.97,535.26,587.67,594.66,580.8,938.31,1006.19,923.26,926.08,894.85,802.01,852.2,900.06,835.82,882.1,1334.2,1339.84,1450.33,1458.78,1434.29,1380.69,1293.98,1240.19,1402.3,1474.93,2424.77,2546.58,2341.06,2093.22,2253.74,2386.48,2197.01,2232.34,2403.45,2366.78,3988.61,4340.76,4025.2,4503.49,4056.57,4279.55,3911.3,3874.45,3836,4601.59,17243.04,15333.43,12737.1,12731.77,18964.22,15088.4,21351.95,14391.37,18794.66
1994-03,21.15,24.46,28.18,27.81,26.93,28.99,28.75,30.67,28.7,28.89,105.84,118.31,109.12,115.91,110.77,109.42,111.84,114.63,103.93,103.73,224.7,218.58,242.81,207.55,209.14,203.42,211.21,224.71,232.53,223.29,359.92,361.47,388.27,339.26,360.8,367.73,365.14,350.27,397.05,364.15,591.33,655.29,560.61,633.83,578.29,567.34,529.7,606.55,590.01,579.07,933.72,990.57,892.81,930.56,871.51,779.47,875.58,913.53,825.01,882.37,1310.3,1302.61,1401.96,1460.01,1429.2,1396.98,1229.84,1195.9,1368.5,1465.82,2376.67,2545.36,2220.46,2064.41,2166.59,2289.54,2197.31,2185.14,2351.81,2355.38,3807.42,4372.17,3997.75,4397.93,3884.81,4112.08,3861.09,3810.87,3768.22,4471.99,16509.34,14611.19,12053.53,12194.66,18029.38,14746.77,20770.35,13851.47,19382.81
1994-04,20.22,23.96,27.18,26.07,25.1,27.97,26.79,28.52,27.5,26.82,99,112.5,106.8,104.04,108.33,106.04,106.74,109.2,98.54,96.04,210.11,201.58,225.78,199.33,192.75,196.69,204.38,212.88,216.46,202.25,338.21,341.67,384.17,324.35,341.88,357.4,341.82,333.25,372.97,335.94,599.3,622.8,531.59,609.27,545.77,546.9,504.31,582.57,542.05,548.91,855.11,910.51,861.22,870.89,830.99,761.42,829.3,885.05,767.4,814.88,1226.8,1238.5,1369.51,1414.29,1393.62,1321.89,1190.54,1153.08,1262.99,1352.14,2198.31,2351.46,2130.17,2005.6,2122.1,2186.73,2164.16,2102.66,2247.48,2164.94,3655.09,4169.79,3828.83,4198.08,3723.15,3862.07,3712.85,3712.17,3697.29,4311.97,16198.49,13996.44,11576.05,11549.17,17243.66,14227.7,19624.93,13263.94,18321.3
1994-05,20.06,24.22,27.48,26.05,24.99,27.81,27.11,27.78,26.57,25.94,95.21,113.23,107.92,105.35,107.43,106.6,104.65,109.06,99.52,92.99,205.11,206.84,228.54,199.98,195.94,195.84,205.69,215.11,212,200.93,329.63,355.48,393.1,332.37,342.03,369.99,346.85,343.39,364.28,335.41,597.23,623.16,535.55,613.18,553.8,547.61,498.52,596.17,535.97,551.12,869.22,884.56,889.99,884.16,849.56,765.88,818.65,895.67,774.95,804.92,1237.09,1283.52,1409.8,1466.69,1445.38,1303.86,1146.02,1174.42,1273.16,1356.5,2229.86,2409.53,2165.52,2045.84,2077.21,2170.12,2184.72,2122.8,2291.59,2101.37,3847.66,4160.29,3859.87,4185.72,3783.6,3792.56,3747.71,3729.35,3717.53,4336.14,16423.25,14318.17,11741.3,11754.08,17565.84,14513.68,19500.41,13609.33,18243.7
